Geo,Year,TotEmp,RetEmp,SvcEmp
48201422800,2045,8451.187,358.5015563,6722.422517
48201422900,2045,4733.10356,1346.769739,2384.321123
48201423001,2045,100.7970143,33.79781698,40.08393634
48201423002,2045,414.2433303,125.9940865,183.3982707
48201423100,2045,2507.762916,1037.541944,1109.717891
48201423201,2045,596.2845497,288.7170088,151.6239521
48201423203,2045,709.1328501,297.7242107,345.6258593
48201423204,2045,314.4256998,180.3849182,117.890613
48201423301,2045,3545.26656,256.1864865,3047.710863
48201423303,2045,337.8656334,131.968345,151.7054927
48201423304,2045,1187.06209,463.5582631,533.2741608
48201423401,2045,1182.456318,375.7058783,647.2720985
48201423402,2045,761.3044536,201.9886722,421.8417142
48201423500,2045,905.9463869,276.9402731,366.1859723
48201423600,2045,1638.142296,449.1531072,910.7967965
48201430101,2045,2519.459027,445.1087425,1967.140295
48201430102,2045,7292.245799,2032.263908,4728.977194
48201430200,2045,333.8098532,40.89560245,249.3811575
48201430300,2045,3744.257752,501.8097787,2977.555203
48201430400,2045,6229.691302,395.3225429,5604.283277
48201430500,2045,11836.28673,1860.030627,9523.664748
48201430600,2045,3389.232727,291.7330566,3008.758838
48201430700,2045,16828.38543,5749.128015,10650.30535
48201430800,2045,13886.47518,5185.282532,8477.390658
48201430900,2045,880.5394804,285.1134827,497.7397043
48201431001,2045,3357.140941,896.7193036,2306.447769
48201431002,2045,254.8245891,44.50391367,204.1691979
48201431101,2045,1000.367744,401.4277717,571.3636893
48201431102,2045,1350.65866,496.9393669,830.5911278
48201431203,2045,2871.354187,1318.285274,1487.01487
48201431204,2045,1278.916577,394.7032706,856.6896023
48201431205,2045,1980.804497,903.4956308,1032.503321
48201431206,2045,4110.671314,1873.672289,2144.328509
48201431302,2045,2445.018163,1365.631061,1028.028925
48201431303,2045,599.7949132,433.8464812,151.8258901
48201431304,2045,963.6541021,688.36602,254.5195923
48201431401,2045,4737.496414,964.4569748,3727.934761
48201431403,2045,4267.8387,896.8685762,3330.301044
48201431404,2045,4982.872767,1033.066631,3902.39212
48201431503,2045,1406.391774,648.4937009,751.9070704
48201431504,2045,309.7595561,25.42285312,269.2682241
48201431505,2045,1190.909026,111.3447081,1044.159329
48201431506,2045,2659.807295,248.7391616,2331.769218
48201431600,2045,1875.781335,354.0763956,1264.526436
48201431701,2045,4903.371672,992.7098891,3773.181304
48201431702,2045,1216.680806,91.69137764,1109.225895
48201431801,2045,11088.47674,1434.561987,9625.946867
48201431803,2045,3755.618761,1520.828162,2103.202802
48201431804,2045,29549.30138,10101.83273,19326.32029
48201431901,2045,1859.846433,297.1568912,1527.902788
48201431902,2045,23909.24129,8506.487484,15243.25185
48201432003,2045,1994.071905,1585.832886,358.680134
48201432004,2045,4462.385631,2344.61422,2020.004238
48201432005,2045,1226.990528,847.0090959,366.7017687
48201432006,2045,1656.498969,978.8317026,543.4636857
48201432101,2045,1637.922452,1048.765056,240.2473748
48201432102,2045,1924.332396,1338.199176,385.5838783
48201432200,2045,3417.289914,2092.954427,1176.582818
48201432301,2045,4482.997821,1265.024336,3124.422063
48201432302,2045,2653.25636,747.4834013,1850.025545
48201432303,2045,13840.14109,3348.364189,9975.676505
48201432401,2045,2997.987468,853.5324407,1921.493416
48201432402,2045,16599.57429,3613.743604,11855.37918
48201432501,2045,3288.223807,1400.351066,1502.629333
48201432502,2045,2672.984182,1139.812597,1219.174343
48201432600,2045,4995.130596,2498.597957,1514.456744
48201432703,2045,240.0099558,130.7659655,108.1752923
48201432704,2045,3284.188937,1419.77758,1536.785755
48201432705,2045,3076.75392,1005.851595,1840.694548
48201432706,2045,4376.999054,1421.73919,2625.654405
48201432803,2045,824.4782256,135.8026491,676.7634388
48201432804,2045,9574.338173,4147.932871,4532.941173
48201432805,2045,4630.177857,1053.366861,3549.35075
48201432806,2045,2113.628499,590.5945788,1371.592236
48201432901,2045,3455.680269,2081.117712,540.1926157
48201432903,2045,157.6670458,72.63646234,76.52399056
48201432904,2045,433.2256865,215.9447908,192.7989067
48201433003,2045,8343.796011,1657.656443,5476.461549
48201433004,2045,6816.410972,1580.008806,4692.388899
48201433005,2045,13479.41218,2636.796356,9911.853357
48201433006,2045,175.4800094,24.60356183,149.3812214
48201433007,2045,2280.318881,390.790479,1536.216673
48201433100,2045,4991.80534,592.9252878,3992.340391
48201433201,2045,1519.109704,569.1683653,885.7466454
48201433202,2045,1561.476377,592.4860299,905.4360694
48201433300,2045,1779.528284,441.8748215,1309.963825
48201433400,2045,1571.636195,795.0029057,541.5786199
48201433503,2045,683.6551656,127.0302509,480.3365204
